traj,pulso,t,lat,lon,p_hPa,theta_K,AOD
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-29 12:00:00,-20.447785778041222,-51.10463503924744,1000.0,298.26683433404787,0.03426064193085867
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-29 06:00:00,-20.1629830544358,-50.788631319056506,1000.0,298.26683433404787,0.016033992488686203
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-29 00:00:00,-19.917365081267235,-50.43774925340903,1000.0,298.26683433404787,0.01496719361798217
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-28 18:00:00,-19.641173465749986,-50.373935424900004,1000.0,298.26683433404787,0.014602952901423303
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-28 12:00:00,-19.21912912343286,-50.26622826717034,1000.0,298.26683433404787,0.014343768818763468
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-28 06:00:00,-18.89451705667185,-49.99374422401519,1000.0,298.26683433404787,0.05030566637563093
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-28 00:00:00,-18.777476710645686,-49.66254177795907,1000.0,298.26683433404787,0.05590886235145903
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-27 18:00:00,-18.504803967392508,-49.454994025284094,1000.0,298.26683433404787,0.06087325625225481
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-27 12:00:00,-18.24045506556514,-49.069580248785634,1000.0,298.26683433404787,0.06436125070330857
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-27 06:00:00,-18.05916170149393,-48.69225212397341,1000.0,298.26683433404787,0.03362310971568359
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-27 00:00:00,-17.90822579048311,-48.35384240682683,1000.0,298.26683433404787,0.03337170770786478
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-26 18:00:00,-17.79183957435501,-47.83674812342398,1000.0,298.26683433404787,0.03193828741063662
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-26 12:00:00,-17.662824450923463,-47.22042731504196,1000.0,298.26683433404787,0.027239979041106765
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-26 06:00:00,-17.71699376007564,-46.98587295767137,1000.0,298.26683433404787,0.03218848507827671
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-26 00:00:00,-17.910185984814266,-46.90655255765445,1000.0,298.26683433404787,0.027212524704081056
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-25 18:00:00,-18.02578888964452,-46.55538440221983,1000.0,298.26683433404787,0.028405113588700227
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-25 12:00:00,-18.203634873425113,-46.100470243294936,1000.0,298.26683433404787,0.025595031035448357
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-25 06:00:00,-18.498910183620602,-45.86017104518215,1000.0,298.26683433404787,0.04084510606450592
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-25 00:00:00,-18.716806126639653,-45.74428897078952,1000.0,298.26683433404787,0.041107138365949626
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-24 18:00:00,-18.811169422773883,-45.72698408983384,1000.0,298.26683433404787,0.036082551196386196
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-24 12:00:00,-18.85644637642495,-45.71499390330768,1000.0,298.26683433404787,0.03712449646117112
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-24 06:00:00,-19.031099263414113,-45.690238827290145,1000.0,298.26683433404787,0.014589994732215722
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-24 00:00:00,-19.218848403396894,-45.6589382621437,1000.0,298.26683433404787,0.011357315158218388
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-23 18:00:00,-19.33634398841659,-45.57571991818391,1000.0,298.26683433404787,0.009735163758591021
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-23 12:00:00,-19.467978165799924,-45.52343018700519,1000.0,298.26683433404787,0.010612460114920135
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-23 06:00:00,-19.719743919724422,-45.40557816907052,1000.0,298.26683433404787,0.023457721240696887
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-23 00:00:00,-20.020758774252855,-45.18863544464803,1000.0,298.26683433404787,0.019551893105487095
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-22 18:00:00,-20.06079936661864,-45.22579892311565,1000.0,298.26683433404787,0.02100822648461791
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-22 12:00:00,-19.958160223509285,-45.19322332296464,1000.0,298.26683433404787,0.016994881108316012
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-22 06:00:00,-19.972308498971003,-44.803266265121756,977.2925701916877,298.26683433404787,0.03569468673374272
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-22 00:00:00,-20.12543581461805,-44.52643884816402,1000.0,298.26683433404787,0.024835011945041945
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-21 18:00:00,-20.23431730026728,-44.35345914732684,1000.0,298.26683433404787,0.017562487629588452
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-21 12:00:00,-20.318894978083843,-44.23448325295082,1000.0,298.26683433404787,0.0151583624822956
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-21 06:00:00,-20.35293058243277,-43.99534764455632,907.6678767915251,298.26683433404787,0.021569491911853894
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-21 00:00:00,-20.45215420288062,-43.651087459443524,920.4178862464556,298.26683433404787,0.01665825803784019
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-20 18:00:00,-20.687091802423414,-43.371358336073705,975.4175914111098,298.26683433404787,0.0138761475428781
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-20 12:00:00,-21.06447970872679,-43.09782942381093,948.8961726956134,298.26683433404787,0.012937876634908363
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-20 06:00:00,-21.247672479841672,-42.72646052355457,872.2092991630693,298.26683433404787,0.053759083589597335
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-20 00:00:00,-21.50712206504822,-42.14802509003781,870.765808459194,298.26683433404787,0.05927297435119648
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-19 18:00:00,-22.263962774356454,-42.11111415928676,868.316660156514,298.26683433404787,0.06752336505167038
1o_02-06mai_2024-05-03_-29.5_-52.0,1o_02-06mai,2024-04-19 12:00:00,-22.808112573019674,-42.933218010417356,851.4424956199415,298.26683433404787,0.057894938253476004
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-03 12:00:00,-30.5,-53.5,850.0,297.04341578280366,0.048537031643920474
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-03 06:00:00,-29.97246933113834,-52.929139967845835,856.216606108388,297.04341578280366,0.05053808571449431
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-03 00:00:00,-29.493666641484978,-52.011882642388365,869.6720468107861,297.04341578280366,0.06661175450041863
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-02 18:00:00,-29.739790307202984,-52.23298940660929,910.4588313630467,297.04341578280366,0.0700396555331445
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-02 12:00:00,-30.157397194055733,-52.19580358941874,922.6387660605704,297.04341578280366,0.1197289363474877
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-02 06:00:00,-29.746303640019164,-51.934885795633555,947.0213769298789,297.04341578280366,0.1006503516517249
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-02 00:00:00,-29.331128428621582,-51.82885503770752,962.6895615145845,297.04341578280366,0.07356422662556382
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-01 18:00:00,-29.14457192858113,-51.725004444194944,998.4566735277496,297.04341578280366,0.07911354271268335
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-01 12:00:00,-29.038433169127007,-51.719856703226405,1000.0,297.04341578280366,0.0877500549612247
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-01 06:00:00,-28.567558913922152,-51.721658856879166,1000.0,297.04341578280366,0.040068785525231285
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-05-01 00:00:00,-28.059261177360007,-51.497704806440794,1000.0,297.04341578280366,0.03520111979792894
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-30 18:00:00,-27.693046292368432,-51.56371240047334,1000.0,297.04341578280366,0.052802781200856914
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-30 12:00:00,-27.371345380462348,-51.67930411061628,1000.0,297.04341578280366,0.05168325949476201
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-30 06:00:00,-26.889833082920546,-51.53767442220112,1000.0,297.04341578280366,0.03123907643036145
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-30 00:00:00,-26.32873722610477,-51.59801854624625,1000.0,297.04341578280366,0.03892139793423707
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-29 18:00:00,-25.86200883043734,-51.74277306592351,1000.0,297.04341578280366,0.04663832731861539
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-29 12:00:00,-25.103944662567496,-51.79319073145049,1000.0,297.04341578280366,0.06001266996752286
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-29 06:00:00,-24.82156673046201,-51.579742039921385,1000.0,297.04341578280366,0.02803393296540427
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-29 00:00:00,-24.75510596503398,-51.386870648216124,1000.0,297.04341578280366,0.03514758213985816
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-28 18:00:00,-24.59164985718984,-51.470712654512866,1000.0,297.04341578280366,0.05017083854339473
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-28 12:00:00,-24.117681046838186,-51.77534476638669,1000.0,297.04341578280366,0.051058892638497305
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-28 06:00:00,-23.779460141493946,-51.69611767189781,1000.0,297.04341578280366,0.04678491876563294
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-28 00:00:00,-23.439470016644716,-51.59330002211633,1000.0,297.04341578280366,0.050886363218064994
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-27 18:00:00,-22.915075105736754,-51.74875969704137,1000.0,297.04341578280366,0.05863814513017684
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-27 12:00:00,-22.501659113753536,-51.65493914032228,1000.0,297.04341578280366,0.0820448587007106
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-27 06:00:00,-22.31445351040104,-51.35431867101695,1000.0,297.04341578280366,0.05051436267903282
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-27 00:00:00,-22.171957714224046,-50.990815216314346,1000.0,297.04341578280366,0.05325554950140948
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-26 18:00:00,-21.92870401612984,-50.56428199511518,1000.0,297.04341578280366,0.050307459248538446
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-26 12:00:00,-21.760284209715255,-49.96098464266533,1000.0,297.04341578280366,0.04720357581977192
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-26 06:00:00,-22.01782583141167,-49.31714501644573,1000.0,297.04341578280366,0.08319645934389969
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-26 00:00:00,-22.425907593059137,-48.85834082792518,1000.0,297.04341578280366,0.09626237464658696
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-25 18:00:00,-22.690230520398586,-48.515500218332384,1000.0,297.04341578280366,0.09018642922154242
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-25 12:00:00,-22.8142816125897,-48.1614415460132,1000.0,297.04341578280366,0.08339472831543446
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-25 06:00:00,-23.126422535550553,-47.813629472492934,1000.0,297.04341578280366,0.10891811728116389
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-25 00:00:00,-23.580295281529455,-47.5908746630218,1000.0,297.04341578280366,0.10684252101419388
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-24 18:00:00,-23.80766897289369,-47.77340631291343,1000.0,297.04341578280366,0.08801381061427356
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-24 12:00:00,-23.736775155873588,-47.94951424025598,1000.0,297.04341578280366,0.06902735752235374
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-24 06:00:00,-23.597246355658232,-47.96707725325907,1000.0,297.04341578280366,0.04449494904830322
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-24 00:00:00,-23.682085437649224,-48.159597536714486,1000.0,297.04341578280366,0.0429783951957895
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-23 18:00:00,-23.639034136755892,-48.55920404313022,1000.0,297.04341578280366,0.04491936432842497
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-23 12:00:00,-23.425548919781846,-48.825112722762874,1000.0,297.04341578280366,0.05487041536958624
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-23 06:00:00,-23.238892463980175,-48.75415905475321,1000.0,297.04341578280366,0.06092745879516552
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-23 00:00:00,-23.142922088982143,-48.67053257920291,1000.0,297.04341578280366,0.06089353192168116
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-22 18:00:00,-23.077410006242637,-48.864719808668006,1000.0,297.04341578280366,0.05439436467281493
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-22 12:00:00,-22.83737981947131,-48.970593470530844,1000.0,297.04341578280366,0.06134689101895875
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-22 06:00:00,-22.739253045133086,-48.68613943040053,1000.0,297.04341578280366,0.03558668617358444
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-22 00:00:00,-22.900005767572193,-48.437407092062095,1000.0,297.04341578280366,0.028370090204894716
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-21 18:00:00,-22.988668954506654,-48.38646970970783,1000.0,297.04341578280366,0.023595708128474915
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-21 12:00:00,-22.94365849366293,-48.28105679904386,1000.0,297.04341578280366,0.019259663686147784
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-21 06:00:00,-23.024053373011114,-47.65261878193992,910.5718471098996,297.04341578280366,0.06762698282982148
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-21 00:00:00,-23.446764592877447,-46.80110887730668,921.6823949827805,297.04341578280366,0.06903059996947356
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-20 18:00:00,-23.665445784949434,-46.53837864988132,990.2018632357264,297.04341578280366,0.058376911313988915
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-20 12:00:00,-23.708547706729533,-45.95644855867969,946.1878165094585,297.04341578280366,0.015155052699725037
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-20 06:00:00,-23.45819904755258,-45.342376938571256,899.4118029961805,297.04341578280366,0.02364553303252677
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-20 00:00:00,-23.37378537019149,-44.72573827092945,882.6098907471278,297.04341578280366,0.022795613714282535
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-19 18:00:00,-23.618703100575548,-44.564208984806946,877.7733079029043,297.04341578280366,0.01813437600837485
1o_02-06mai_2024-05-03_-30.5_-53.5,1o_02-06mai,2024-04-19 12:00:00,-23.90615283582528,-44.59588562876663,880.9082840779793,297.04341578280366,0.011008525490355903
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-03 12:00:00,-28.5,-51.0,850.0,300.6031955138486,0.12406298518180847
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-03 06:00:00,-27.725984204722376,-51.583630745217924,886.7538118142302,300.6031955138486,0.05396271048181354
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-03 00:00:00,-27.574870061940743,-51.88450740741354,878.9870407202953,300.6031955138486,0.0811222770416152
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-02 18:00:00,-27.50073019040144,-52.62469784054319,889.4584099630347,300.6031955138486,0.1722977260613615
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-02 12:00:00,-26.735587276758984,-53.66962653181361,921.8037660909687,300.6031955138486,0.1525712625884555
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-02 06:00:00,-26.195999074863373,-53.7157880042626,1000.0,300.6031955138486,0.02983045002629485
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-02 00:00:00,-25.58890891904577,-53.54508808842549,1000.0,300.6031955138486,0.0262877168729317
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-01 18:00:00,-24.828967946084777,-53.62823615516735,1000.0,300.6031955138486,0.01626587772982974
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-01 12:00:00,-24.224837170010026,-53.64879401322979,1000.0,300.6031955138486,0.023415723578931354
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-01 06:00:00,-23.743252371955247,-53.40122529781419,1000.0,300.6031955138486,0.028571810465727668
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-05-01 00:00:00,-23.369334248268974,-53.10336705310172,1000.0,300.6031955138486,0.018949398123919714
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-30 18:00:00,-22.83018621425321,-52.964031768713895,1000.0,300.6031955138486,0.020664541206468875
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-30 12:00:00,-22.258421843040516,-52.84652289903519,1000.0,300.6031955138486,0.027070769776921702
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-30 06:00:00,-21.794041511731354,-52.62677292166752,1000.0,300.6031955138486,0.03568494887899247
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-30 00:00:00,-21.408684219572862,-52.27969125812903,1000.0,300.6031955138486,0.025018565749549696
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 18:00:00,-20.918437504179337,-51.88005258177835,1000.0,300.6031955138486,0.02417158022785387
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 12:00:00,-20.452572663752058,-51.61380970712593,1000.0,300.6031955138486,0.025934753651034897
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 06:00:00,-20.082464710231452,-51.38056194190354,1000.0,300.6031955138486,0.014384078719709332
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-29 00:00:00,-19.791367929851557,-51.089453544489324,1000.0,300.6031955138486,0.013327410329803559
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 18:00:00,-19.549088211042996,-50.91354556187441,1000.0,300.6031955138486,0.013364836692392417
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 12:00:00,-19.214673532830314,-50.823009191698006,1000.0,300.6031955138486,0.01481000865521695
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 06:00:00,-18.86408293928168,-50.592066406403866,1000.0,300.6031955138486,0.048708888475754095
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-28 00:00:00,-18.694321898209868,-50.39651448921045,1000.0,300.6031955138486,0.05011222164944451
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 18:00:00,-18.53210672384076,-50.24671754822951,1000.0,300.6031955138486,0.058074861026267494
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 12:00:00,-18.272601236926644,-50.14333807235572,1000.0,300.6031955138486,0.05495974527564585
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 06:00:00,-18.05664620907987,-49.803774609983506,1000.0,300.6031955138486,0.029005040704247965
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-27 00:00:00,-17.95132846488224,-49.44861989023833,1000.0,300.6031955138486,0.027783720306014816
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 18:00:00,-17.879147008097803,-49.02306354385249,1000.0,300.6031955138486,0.024179637990398885
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 12:00:00,-17.86107608443605,-48.55080667835541,1000.0,300.6031955138486,0.018430904840860896
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 06:00:00,-17.836792786657472,-48.11117196124063,1000.0,300.6031955138486,0.03085051661629147
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-26 00:00:00,-17.68027141128782,-47.792130383949804,1000.0,300.6031955138486,0.0235450876325587
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-25 18:00:00,-17.539695432828744,-47.413102083957966,1000.0,300.6031955138486,0.020635578274438793
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-25 12:00:00,-17.574587729735498,-46.97174008619195,1000.0,300.6031955138486,0.019464562127683237
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-25 06:00:00,-17.735600024209546,-46.81459403904386,1000.0,300.6031955138486,0.04047556194484968
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-25 00:00:00,-17.911508597396775,-46.787051556432964,1000.0,300.6031955138486,0.04470463088959602
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-24 18:00:00,-17.986782935093895,-46.79404712003053,1000.0,300.6031955138486,0.041189689904337204
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-24 12:00:00,-17.953190516728135,-46.70792962354869,1000.0,300.6031955138486,0.03951174103674088
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-24 06:00:00,-18.091709384840435,-46.53471187699467,1000.0,300.6031955138486,0.012206564797734454
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-24 00:00:00,-18.21537048117189,-46.317719080046295,1000.0,300.6031955138486,0.007226093798079321
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-23 18:00:00,-18.208042201730244,-46.08032218003658,1000.0,300.6031955138486,0.004118612285470534
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-23 12:00:00,-18.19639854811416,-45.90441255978299,1000.0,300.6031955138486,0.005560786557244654
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-23 06:00:00,-18.343625168091588,-45.76073237551466,983.5618815776542,300.6031955138486,0.016982477902783052
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-23 00:00:00,-18.586558414955118,-45.63511627555053,1000.0,300.6031955138486,0.016238303549605
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-22 18:00:00,-18.742270378721376,-45.537475847525336,1000.0,300.6031955138486,0.01553536535155311
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-22 12:00:00,-18.81736395052266,-45.45308842454194,1000.0,300.6031955138486,0.018311544902831708
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-22 06:00:00,-18.87722152035683,-44.91338837747878,938.012593027797,300.6031955138486,0.04124023175560602
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-22 00:00:00,-18.896062441594477,-44.5181244261041,988.3717014963781,300.6031955138486,0.039156877006195114
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-21 18:00:00,-18.866071427696188,-44.309862026239166,1000.0,300.6031955138486,0.03036114212438754
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-21 12:00:00,-18.93107914964407,-44.147283461057214,1000.0,300.6031955138486,0.02572729607450864
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-21 06:00:00,-18.74453612061542,-43.295062049591145,884.3480898184965,300.6031955138486,0.023272417480845724
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-21 00:00:00,-18.809699899261492,-42.28444933848561,876.9154298609857,300.6031955138486,0.03089548741597619
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-20 18:00:00,-18.986914151499697,-41.66229275838138,943.585182407026,300.6031955138486,0.03500634022108998
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-20 12:00:00,-19.47486768987204,-41.17255323944881,884.3980255135157,300.6031955138486,0.03921631614039358
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-20 06:00:00,-20.409541722329156,-40.60985516763826,869.8431878027357,300.6031955138486,0.03820695382865367
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-20 00:00:00,-21.551465590694168,-40.29077900982713,838.6672368167364,300.6031955138486,0.03642401148234769
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-19 18:00:00,-22.649503383176953,-40.63794046965648,830.5386658553034,300.6031955138486,0.03400688366787016
1o_02-06mai_2024-05-03_-28.5_-51.0,1o_02-06mai,2024-04-19 12:00:00,-23.55378730686656,-41.318932468438895,822.1214852262731,300.6031955138486,0.021880771473356438
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 12:00:00,-31.0,-54.5,850.0,295.3249014298854,0.03600940977533658
1o_02-06mai_2024-05-03_-31.0_-54.5,1o_02-06mai,2024-05-03 06:00:00,-30.99991493480163,-53.96822997128904,861.1698130728385,295.3249014298854,0.02809697264000358
