datetime,Jz_rms,absJz,nst,Kp_max,Dst_min,aod550_total,aod550_org,aod550_bc,aod550_fumaca
2024-08-03,12.7225942767235,7.8379236656619256,9.926315789473684,2.667,-2.0,0.19690801,0.13462773,0.024432644,0.15906037
2024-08-04,8.387972915948637,5.942225676645907,9.957894736842105,7.0,,0.22818786,0.16182739,0.025153914,0.18698129
2024-08-05,12.772271506422129,8.12235886718728,11.0,3.0,-54.0,0.23633878,0.16676988,0.026042653,0.19281253
2024-08-06,9.189076102880229,7.215943679728858,11.0,1.667,-19.0,0.2546838,0.18321064,0.028280823,0.21149147
2024-08-07,12.229613046926586,7.976708395573193,11.0,2.333,-6.0,0.24511223,0.1756748,0.027038481,0.20271328
2024-08-08,11.860115879404857,8.04406253851763,10.663157894736843,2.667,-3.0,0.24670184,0.1805619,0.02621784,0.20677973
2024-08-09,12.606526318316055,8.462576717475894,10.0,2.0,8.0,0.24151807,0.17706703,0.02440654,0.20147356
2024-08-10,11.684193586375514,8.07961306740454,8.989473684210527,2.333,1.0,0.21304032,0.15243396,0.021192355,0.17362632
2024-08-11,36.09226105296639,20.330728723103825,8.273684210526316,5.0,19.0,0.21181473,0.15259178,0.021297226,0.17388901
2024-08-12,9.809799678696795,8.076362700463706,8.83157894736842,8.0,,0.23905405,0.17121802,0.024741724,0.19595975
2024-08-13,19.018080924529745,10.612965869908024,9.957894736842105,4.333,-103.0,0.25501525,0.1794335,0.028159365,0.20759286
2024-08-14,20.3025113968075,10.263033849297232,9.631578947368421,3.667,-60.0,0.28431237,0.20925169,0.034866963,0.24411866
2024-08-15,9.736311750021846,7.303621953662349,10.578947368421053,2.0,-11.0,0.30131355,0.22407763,0.039418697,0.26349634
2024-08-16,11.570680929204864,7.753213178543201,10.989473684210527,2.667,-31.0,0.32950142,0.24380624,0.043547913,0.28735417
2024-08-17,15.159991630116814,9.95408526619729,10.978947368421053,6.333,-20.0,0.3578596,0.26903918,0.045752637,0.31479183
2024-08-18,8.668535799357036,6.501271725725097,9.852631578947369,3.667,-15.0,0.34941274,0.26409078,0.043013595,0.30710438
2024-08-19,11.66146876462247,6.798601685945961,9.621052631578948,3.0,-26.0,0.33198956,0.25232285,0.04072448,0.29304734
2024-08-20,5.844166464882394,4.45561406023508,10.010526315789473,3.333,-21.0,0.32950124,0.24991228,0.038999077,0.28891134
2024-08-21,10.266948713199012,6.753649684852549,10.2,3.333,-12.0,0.32620472,0.24670242,0.039070416,0.28577286
2024-08-22,9.334511723610618,6.904986440846772,10.83157894736842,3.0,-8.0,0.31229347,0.23500083,0.040411312,0.27541214
2024-08-23,10.363631034562278,6.901598109817097,10.0,2.333,-3.0,0.3271029,0.24655253,0.04219868,0.2887512
2024-08-24,9.340257445101635,6.631836280617814,10.0,3.0,-19.0,0.36444935,0.27672505,0.04706818,0.32379323
2024-08-25,7.736151253667136,5.706937296337603,10.0,2.333,-12.0,0.37931535,0.2919992,0.04763337,0.33963257
2024-08-26,8.317149057206734,5.985101239026434,9.884210526315789,1.667,1.0,0.3940336,0.3043301,0.049992733,0.35432285
2024-08-27,11.041395988807226,8.192744831179915,9.968421052631578,3.333,-4.0,0.38896537,0.29633868,0.053725936,0.3500646
2024-08-28,8.3206744332858,6.710599011110496,10.442105263157895,5.667,-76.0,0.43723038,0.33658716,0.062360324,0.39894748
2024-08-29,9.154934140349647,7.234859155049541,10.410526315789474,2.0,-13.0,0.4985625,0.38702324,0.07208389,0.45910713
2024-08-30,10.516341461393866,8.42945078132293,9.74736842105263,4.667,-55.0,0.5692266,0.4462545,0.07921848,0.52547294
2024-08-31,22.734585504648905,12.952193933814057,11.263157894736842,4.667,-73.0,0.54612195,0.42716503,0.07459317,0.5017582
2024-09-01,11.653960234012489,7.904328089271414,11.989473684210527,3.667,-51.0,0.49487305,0.38426954,0.068748206,0.45301777
2024-09-02,11.442082360545813,7.138636522471154,9.76842105263158,2.667,-21.0,0.47266808,0.36443585,0.06807183,0.43250766
2024-09-03,11.925523113114197,7.878721805563711,8.989473684210527,2.0,-7.0,0.5117482,0.39651394,0.07621206,0.47272602
2024-09-04,15.604113770218998,10.84461356274276,9.578947368421053,4.333,10.0,0.61761713,0.4836287,0.09061916,0.57424784
2024-09-05,61.855895666521064,44.707254682216714,10.663157894736843,1.667,10.0,0.64231515,0.50625163,0.09194791,0.59819955
2024-09-06,19.224986040250844,12.25452097246463,9.884210526315789,3.0,1.0,0.6236787,0.48528436,0.09628151,0.58156586
2024-09-07,14.671524305617911,9.84301749306261,10.473684210526315,2.333,6.0,0.7079844,0.5483964,0.11591852,0.6643149
2024-09-08,12.562687914297568,8.779815867564357,10.0,2.333,4.0,0.8169949,0.63415146,0.13499607,0.7691475
2024-09-09,17.722955839957244,11.899347078381243,10.189473684210526,2.667,-8.0,0.864638,0.67300326,0.13795686,0.8109601
2024-09-10,15.51181368725734,9.64717169668046,11.526315789473685,2.333,0.0,0.79829484,0.61686903,0.1283106,0.74517965
2024-09-11,14.724290249871718,9.924733698658386,11.968421052631578,3.667,7.0,0.76627535,0.5925683,0.12223703,0.71480536
2024-09-12,11.761526494410937,9.761029861924742,11.642105263157895,7.0,,0.7345072,0.5753414,0.10538232,0.6807237
2024-09-13,11.696090651282711,8.318668700455977,10.83157894736842,6.0,,0.70173,0.5486692,0.09927786,0.6479471
2024-09-14,12.258488673286381,8.891947574517674,9.021052631578947,4.333,-65.0,0.6350827,0.49825376,0.084242836,0.58249664
2024-09-15,7.34385276447924,4.417964710808908,9.989473684210527,4.0,-60.0,0.5593464,0.43727377,0.070354104,0.50762784
2024-09-16,4.945618288659252,3.7244246524508067,9.273684210526316,4.0,-53.0,0.51610184,0.4009589,0.06701554,0.46797445
2024-09-17,7.72156617431798,5.972732541355052,10.821052631578947,7.333,,0.53811085,0.41501266,0.07437148,0.48938414
2024-09-18,11.603249233254726,7.380983359279055,10.6,3.667,-62.0,0.5736799,0.44320923,0.08211383,0.5253231
2024-09-19,38.32554451666917,26.771551132088653,11.978947368421053,4.333,-65.0,0.6141617,0.47351372,0.08920958,0.5627233
2024-09-20,11.262281111976957,7.250196512557971,11.536842105263158,3.333,-33.0,0.5991916,0.46499178,0.082591996,0.54758376
2024-09-21,9.38681445077491,7.1154806543318365,10.978947368421053,2.0,-13.0,0.5495485,0.4227208,0.075997844,0.49871862
2024-09-22,10.430380020180653,6.910732518200206,10.347368421052632,2.0,-3.0,0.54321676,0.414734,0.079154275,0.4938883
2024-09-23,9.009224940855452,5.688213128813663,10.894736842105264,4.333,-23.0,0.6083895,0.46713755,0.08962466,0.5567622
2024-09-24,37.56818892683795,25.25525150739578,11.136842105263158,4.333,-38.0,0.6793971,0.5260264,0.09479532,0.6208217
2024-09-25,27.255041090394805,14.224841771700868,11.968421052631578,4.667,-53.0,0.7014622,0.5430884,0.094771996,0.6378604
2024-09-26,15.263847341124807,8.332279711259886,9.852631578947369,4.0,-43.0,0.6833458,0.532003,0.083605506,0.6156085
2024-09-27,56.03470329207707,28.964633724369087,10.526315789473685,2.333,-39.0,0.53782046,0.41425565,0.06167365,0.4759293
2024-09-28,11.664342975243155,7.44847588740792,10.473684210526315,3.0,-20.0,0.4509766,0.34018537,0.054941285,0.39512664
2024-09-29,12.112700505211702,7.791032055154184,9.43157894736842,3.667,-22.0,0.42759022,0.32276303,0.054469436,0.37723246
2024-09-30,57.63814425030433,27.80721009222784,8.0,4.0,-25.0,0.41688418,0.3122651,0.05462202,0.3668871
2024-10-01,11.063397756691467,6.864656796985944,7.989473684210527,2.0,-6.0,0.3771119,0.28147045,0.049517337,0.33098778
2024-10-02,9.861339535309353,6.217675121242644,8.694736842105263,2.0,9.0,0.3642884,0.27595907,0.045832723,0.3217918
2024-10-03,10.938764134406451,7.16517162975635,10.926315789473684,3.0,-1.0,0.34987405,0.26431698,0.04518468,0.30950168
2024-10-04,28.033071232147893,12.609485501419606,10.757894736842106,3.0,-4.0,0.37702802,0.28332916,0.051481068,0.33481023
2024-10-05,12.471512486109049,7.962747207234692,9.48421052631579,2.333,2.0,0.39223626,0.29318744,0.057364456,0.35055187
2024-10-06,10.288667673770442,7.687178922060239,9.021052631578947,4.667,-33.0,0.4436461,0.33222055,0.0659016,0.39812213
2024-10-07,52.2784581963494,25.278133940154518,9.810526315789474,6.333,-96.0,0.5208997,0.39558825,0.07349852,0.46908677
2024-10-08,8.214392636773626,6.942827990592778,11.010526315789473,7.0,,0.5470069,0.42148948,0.07224892,0.4937384
2024-10-09,7.9889171869373685,5.426864094622322,11.0,4.333,-83.0,0.48542204,0.37548995,0.05693719,0.43242714
2024-10-10,45.0277316946675,26.648187931177713,10.326315789473684,8.667,,0.3926163,0.29578513,0.04131322,0.33709836
2024-10-11,8.224783807442565,5.973017449355271,11.063157894736841,8.333,,0.29348043,0.210477,0.032118656,0.24259564
2024-10-12,9.859633642517624,6.268288839884279,11.863157894736842,4.667,-77.0,0.25564858,0.1794648,0.028768785,0.20823358
2024-10-13,9.550025071947344,6.544009248987253,11.968421052631578,1.667,-39.0,0.24484974,0.17386131,0.02849048,0.2023518
2024-10-14,10.967332333804816,6.540208989941655,12.789473684210526,3.667,-20.0,0.2869439,0.20360419,0.033005554,0.23660976
2024-10-15,8.684682894746361,5.351310823832928,12.294736842105262,3.333,-34.0,0.33312124,0.23606038,0.037127748,0.27318814
2024-10-16,22.111063553691256,10.77033830720149,12.694736842105263,3.0,-26.0,0.32855147,0.23504822,0.035179067,0.2702273
2024-10-17,12.035113121818341,8.058338279249762,11.621052631578948,3.0,-28.0,0.29860163,0.21620393,0.03301911,0.24922304
2024-10-18,10.048703279472118,6.869850979430808,12.115789473684211,3.667,-25.0,0.29776105,0.21963914,0.031713974,0.2513531
2024-10-19,11.255423113545602,8.375762066772438,11.978947368421053,5.0,-47.0,0.24919951,0.1827727,0.024690473,0.20746316
2024-10-20,9.81358280827964,7.423187275856786,11.978947368421053,3.0,-24.0,0.18876925,0.13466416,0.019126706,0.15379086
2024-10-21,11.598924821450916,7.120406504259773,11.894736842105264,2.0,-3.0,0.18513831,0.12929437,0.01863239,0.14792675
2024-10-22,17.123233666556395,9.515269635099918,11.0,3.0,-29.0,0.18657893,0.1291897,0.018095799,0.1472855
2024-10-23,10.29514921679332,6.118479624632737,12.063157894736841,3.0,-4.0,0.1730033,0.118373565,0.017112134,0.13548571
2024-10-24,11.089586905769174,7.402049599413321,12.389473684210527,4.333,-24.0,0.17761534,0.120602235,0.017908737,0.13851097
2024-10-25,12.881555317849221,8.625743542699981,12.08421052631579,1.0,3.0,0.19009623,0.12745689,0.019172253,0.14662914
2024-10-26,11.528412966415736,8.023085640155967,11.357894736842105,4.0,-6.0,0.19950888,0.13449839,0.020212818,0.15471122
2024-10-27,10.566631836867773,7.710762748470739,10.178947368421053,2.667,-20.0,0.19704223,0.13244498,0.018438205,0.1508832
2024-10-28,11.261058966489642,8.449838123125003,11.0,4.667,-6.0,0.17577599,0.11646765,0.017222773,0.13369042
2024-10-29,8.604505511726844,5.957334749845006,11.557894736842105,4.0,-15.0,0.18019612,0.11972263,0.018305104,0.13802773
2024-10-30,10.48958225145052,7.324968223104016,11.8,4.0,-29.0,0.18193094,0.12237246,0.018193902,0.14056636
2024-10-31,7.255491469947157,5.537969213881582,11.0,3.667,-15.0,0.186575,0.12544943,0.017838757,0.1432882
2024-11-01,11.167854856924851,7.905281509720656,10.989473684210527,2.667,-30.0,0.1923724,0.12957504,0.018092,0.14766704
2024-11-02,6.616483624315638,4.919157732849258,11.0,4.0,-43.0,0.19898185,0.13381796,0.018546835,0.15236479
2024-11-03,7.877675945286893,6.287350994570536,11.0,4.0,-38.0,0.19188398,0.12746012,0.017443577,0.1449037
2024-11-04,8.825596584832123,5.901481936487854,11.294736842105262,4.333,-35.0,0.17451453,0.1142915,0.015224828,0.12951633
2024-11-05,10.30877766120067,6.904604585594967,12.357894736842105,2.667,-22.0,0.16719851,0.10563362,0.013821362,0.11945498
2024-11-06,9.406288261295733,6.821805794321986,11.989473684210527,3.333,-27.0,0.17710046,0.11266044,0.014029822,0.12669025
2024-11-07,25.267206874207996,13.463489210616638,10.16842105263158,3.0,-17.0,0.1865085,0.11971349,0.0141994655,0.13391297
2024-11-08,8.142948319459393,6.024140979116475,10.947368421052632,3.667,-38.0,0.18875195,0.11886079,0.014231535,0.13309233
2024-11-09,5.125054215748968,3.76728594428414,9.926315789473684,5.0,,0.19050227,0.11941906,0.015089404,0.13450846
2024-11-10,5.000593630233215,4.258489818365458,9.0,5.667,-60.0,0.18212214,0.11751866,0.015075993,0.13259466
2024-11-11,6.298624973066674,5.069518563982776,8.147368421052631,3.0,-48.0,0.16936463,0.1092137,0.013780968,0.12299467
2024-11-12,8.276338166537254,6.510204324984959,8.0,1.667,-25.0,0.15965953,0.1023687,0.012684025,0.115052715
2024-11-13,5.288690461560926,4.68914821215232,9.357894736842105,2.667,-17.0,0.1594937,0.10185425,0.012169983,0.11402424
2024-11-14,4.496166535902228,3.785547103098826,9.936842105263159,3.667,-47.0,0.14922416,0.09760383,0.011139933,0.10874376
2024-11-15,4.766880020926151,3.4098575986650124,7.589473684210526,3.333,-43.0,0.13994864,0.090204224,0.010470563,0.100674786
2024-11-16,2.7364352962253933,2.1395631092358927,7.484210526315789,3.333,-43.0,0.14189938,0.08981656,0.0103033995,0.10011996
2024-11-17,8.202463802472355,6.079330162604364,6.989473684210527,2.667,-13.0,0.14488465,0.090421215,0.010652546,0.10107376
2024-11-18,7.060945156314204,5.411771979124512,7.536842105263158,2.0,-6.0,0.15059063,0.09458111,0.010856089,0.105437204
2024-11-19,6.536565320388839,4.363495339066997,8.08421052631579,2.667,-33.0,0.15553737,0.097830385,0.011339925,0.10917031
2024-11-20,9.05891896095301,6.887938217149098,7.947368421052632,2.667,-24.0,0.16879562,0.10729958,0.012259335,0.119558915
2024-11-21,8.005744035356308,6.067538477941922,9.126315789473685,3.0,-7.0,0.1834172,0.1170136,0.012987932,0.13000154
2024-11-22,7.8521948371157695,4.964767418269363,11.0,3.333,-28.0,0.17960358,0.11187521,0.012423685,0.1242989
2024-11-23,7.781241000016098,5.422348484760744,9.968421052631578,2.667,-19.0,0.16543739,0.10168727,0.011654887,0.11334215
2024-11-24,8.40665519272022,5.387872856368756,9.989473684210527,4.0,-7.0,0.1633727,0.10293642,0.01234313,0.11527955
2024-11-25,11.244254196682524,7.7436830277329305,10.0,3.333,-15.0,0.17430678,0.11232831,0.0127133895,0.1250417
2024-11-26,7.477438551672922,5.209423871054866,9.989473684210527,3.0,-6.0,0.17510127,0.11479209,0.012105431,0.12689753
2024-11-27,9.20192770691719,6.387018533638746,9.989473684210527,2.333,5.0,0.18274792,0.12068653,0.012523205,0.13320974
2024-11-28,11.004741757881359,6.846319736916633,10.863157894736842,1.667,2.0,0.1845786,0.12112685,0.013051672,0.13417852
2024-11-29,8.40520576866692,5.691668219685893,10.08421052631579,2.667,5.0,0.18520337,0.12231557,0.013929985,0.13624556
2024-11-30,7.41275532024775,5.373273687431441,10.210526315789474,4.333,-9.0,0.19414622,0.12975253,0.015056774,0.1448093
2024-12-01,7.861075219574773,5.12438189583019,11.0,2.667,-9.0,0.19091314,0.12778136,0.015221289,0.14300266
2024-12-02,8.301300032460762,5.8922001628761524,9.631578947368421,2.333,-9.0,0.20394185,0.13312215,0.01619181,0.14931396
2024-12-03,10.228835660651429,7.3082999741155925,10.51578947368421,3.333,-30.0,0.22170511,0.13961726,0.01578863,0.15540591
2024-12-04,7.211876915328946,5.308797155979268,10.421052631578947,2.0,-21.0,0.19093439,0.11347553,0.012371269,0.1258468
2024-12-05,7.904602297008061,5.087730254184538,10.863157894736842,2.333,-16.0,0.16514817,0.094693795,0.010307229,0.10500102
2024-12-06,7.405150986400478,5.733823288991592,10.557894736842105,2.333,-15.0,0.13196774,0.07472943,0.007939529,0.08266896
2024-12-07,8.912471640404982,5.744646919915058,8.6,1.667,-8.0,0.11957656,0.06828086,0.0068230713,0.07510394
2024-12-08,10.72340351917981,6.729082474782104,8.094736842105263,2.333,-22.0,0.11975888,0.068196274,0.0066305418,0.074826814
2024-12-09,7.2965122279196075,5.600699703628316,8.094736842105263,4.333,-43.0,0.11939014,0.06715059,0.0064001135,0.0735507
2024-12-10,7.572501994447478,4.628449566480305,7.505263157894737,2.333,-32.0,0.12692052,0.071740426,0.0067890966,0.07852952
2024-12-11,10.175197576093058,6.277932848415695,7.7894736842105265,2.0,-30.0,0.123835266,0.06947681,0.006570675,0.07604749
2024-12-12,7.463085145001468,4.774120736360334,10.336842105263157,2.333,-17.0,0.123034544,0.069448955,0.0067618033,0.07621076
2024-12-13,8.298163413286145,5.173990028452648,9.715789473684211,1.667,-13.0,0.1350247,0.07821663,0.0077623716,0.085979
2024-12-14,4.927931622995429,2.944731027187515,9.368421052631579,3.333,-35.0,0.15098463,0.087789096,0.008290958,0.09608005
2024-12-15,4.506289491004601,3.1330672520121956,10.0,3.0,-20.0,0.15331516,0.088502966,0.008170248,0.09667321
2024-12-16,6.806770309230512,4.5026796359426875,9.68421052631579,3.667,-22.0,0.14425087,0.08314912,0.0074131205,0.09056225
2024-12-17,10.004136148398311,7.055154730471228,10.526315789473685,5.333,-28.0,0.14365451,0.08276965,0.0071442793,0.08991392
2024-12-18,7.50168705554657,4.264348372916421,10.852631578947369,3.667,-25.0,0.14699289,0.08631924,0.007271634,0.09359087
2024-12-19,9.075517277099172,6.445427480422591,10.147368421052631,3.667,-29.0,0.14632738,0.08758199,0.007527178,0.09510917
2024-12-20,6.145961574024345,3.880397922549082,10.757894736842106,3.667,-24.0,0.15010078,0.09084117,0.007882406,0.098723575
2024-12-21,9.344405294787904,5.8699289266921815,10.0,3.333,-25.0,0.15773454,0.09427225,0.008112061,0.10238431
2024-12-22,10.3142547666167,6.254571698259177,9.989473684210527,3.333,-42.0,0.16120607,0.09320323,0.0077669267,0.100970164
2024-12-23,9.73709467885546,5.5560585793194175,10.505263157894737,3.667,-39.0,0.15372257,0.08643786,0.007292804,0.09373066
2024-12-24,8.664143906489869,5.118516555804661,11.421052631578947,3.333,-27.0,0.1536377,0.083421186,0.0071074236,0.09052861
2024-12-25,7.1024125894352945,4.905149516865207,10.189473684210526,2.0,-17.0,0.13661928,0.07131594,0.0059904875,0.07730642
2024-12-26,9.152802286303455,5.9741101785319355,9.989473684210527,0.333,-9.0,0.11746639,0.06092413,0.0049000736,0.0658242
2024-12-27,6.639162816902559,4.753993138355219,9.463157894736842,1.333,-1.0,0.1024231,0.053677417,0.004359126,0.058036543
2024-12-28,12.513905646534651,8.407516534324442,10.0,1.333,0.0,0.10527715,0.057972454,0.00456591,0.06253836
2024-12-29,13.628371253578932,9.258823923177829,9.347368421052632,1.667,-2.0,0.1127841,0.06371093,0.0048606424,0.06857157
2024-12-30,7.256111352584815,5.180800298310033,10.31578947368421,2.333,-12.0,0.11875139,0.06726907,0.004987918,0.07225699
2024-12-31,11.989801903616558,8.809722664021386,10.926315789473684,4.0,-23.0,0.121684976,0.07070829,0.005062379,0.07577067
