T_bin,refl39_med,re_proxy_med,celula,metade,quando,n,valido_re,onda
-30.0,0.0640551895494667,5.1441876521568854,C195,inteira,2024-05-03 1900UT,118,1,O1_toros_01-04mai
-25.0,0.06483140427291982,5.135143292020353,C195,inteira,2024-05-03 1900UT,35,1,O1_toros_01-04mai
-20.0,0.08348469220015234,5.02855679688509,C195,inteira,2024-05-03 1900UT,49,1,O1_toros_01-04mai
-15.0,0.08899891150933645,5.018036125187843,C195,inteira,2024-05-03 1900UT,59,1,O1_toros_01-04mai
-70.0,0.02129915439566675,10.08500194585538,C184,frente,2024-05-03 2000UT,44,1,O1_toros_01-04mai
-65.0,0.018562163687681165,11.387547600842353,C184,frente,2024-05-03 2000UT,51,1,O1_toros_01-04mai
-60.0,0.0430840597607893,5.827669853524779,C184,frente,2024-05-03 2000UT,7,1,O1_toros_01-04mai
-35.0,0.048835227819800216,6.036487812926506,C184,frente,2024-05-03 2000UT,8,1,O1_toros_01-04mai
-30.0,0.029307595366790014,7.732881341929362,C184,frente,2024-05-03 2000UT,16,1,O1_toros_01-04mai
-25.0,0.019093681772635145,11.110797167236221,C184,frente,2024-05-03 2000UT,21,1,O1_toros_01-04mai
-20.0,0.03792643694901692,6.272089684664402,C184,frente,2024-05-03 2000UT,17,1,O1_toros_01-04mai
-15.0,0.0292473469448791,7.959477456493596,C184,frente,2024-05-03 2000UT,16,1,O1_toros_01-04mai
-65.0,0.021986833171149155,9.80169122604696,C184,traseira,2024-05-03 2000UT,102,1,O1_toros_01-04mai
-60.0,0.022529743196007757,9.58940167213347,C184,traseira,2024-05-03 2000UT,18,1,O1_toros_01-04mai
-55.0,0.023234348151588743,9.354821453160923,C184,traseira,2024-05-03 2000UT,10,1,O1_toros_01-04mai
-50.0,0.024068332224475575,9.052370583006041,C184,traseira,2024-05-03 2000UT,12,1,O1_toros_01-04mai
-45.0,0.023103020653566682,9.375171244010126,C184,traseira,2024-05-03 2000UT,11,1,O1_toros_01-04mai
-40.0,0.022663479158769248,9.53890628641878,C184,traseira,2024-05-03 2000UT,14,1,O1_toros_01-04mai
-35.0,0.021102301114079288,10.16896403736747,C184,traseira,2024-05-03 2000UT,11,1,O1_toros_01-04mai
-30.0,0.018838776235175037,11.241991999107203,C184,traseira,2024-05-03 2000UT,31,1,O1_toros_01-04mai
-25.0,0.01861602620708448,11.359213514787736,C184,traseira,2024-05-03 2000UT,40,1,O1_toros_01-04mai
-20.0,0.019147904575669686,11.083247410887763,C184,traseira,2024-05-03 2000UT,23,1,O1_toros_01-04mai
-15.0,0.01613261781266327,12.821001097448601,C184,traseira,2024-05-03 2000UT,17,1,O1_toros_01-04mai
-70.0,0.02284904536930106,9.468757270271913,C188,frente,2024-05-03 2000UT,308,1,O1_toros_01-04mai
-65.0,0.022604792212351045,9.56064790243001,C188,frente,2024-05-03 2000UT,745,1,O1_toros_01-04mai
-60.0,0.027965588658538078,7.917607530552242,C188,frente,2024-05-03 2000UT,268,1,O1_toros_01-04mai
-55.0,0.033732190754015914,6.804315842837656,C188,frente,2024-05-03 2000UT,173,1,O1_toros_01-04mai
-50.0,0.022160033720427567,9.733050846912302,C188,frente,2024-05-03 2000UT,176,1,O1_toros_01-04mai
-45.0,0.020223263042742495,10.56182698069561,C188,frente,2024-05-03 2000UT,128,1,O1_toros_01-04mai
-40.0,0.026004820831545154,8.435384924854098,C188,frente,2024-05-03 2000UT,139,1,O1_toros_01-04mai
-35.0,0.036253318824606966,6.462412515117483,C188,frente,2024-05-03 2000UT,133,1,O1_toros_01-04mai
-30.0,0.043199457070330224,5.819748807143911,C188,frente,2024-05-03 2000UT,206,1,O1_toros_01-04mai
-25.0,0.05942358906397799,5.212084950711638,C188,frente,2024-05-03 2000UT,205,1,O1_toros_01-04mai
-20.0,0.06641419443166552,5.1184542184781305,C188,frente,2024-05-03 2000UT,170,1,O1_toros_01-04mai
-15.0,0.0707491566302276,5.082532289787061,C188,frente,2024-05-03 2000UT,125,1,O1_toros_01-04mai
-65.0,0.022539961867527037,9.58535361033198,C188,traseira,2024-05-03 2000UT,779,1,O1_toros_01-04mai
-60.0,0.022810431241450393,9.483162626034567,C188,traseira,2024-05-03 2000UT,378,1,O1_toros_01-04mai
-55.0,0.028707090103703953,7.742790228589991,C188,traseira,2024-05-03 2000UT,102,1,O1_toros_01-04mai
-50.0,0.028725898264468395,7.738396489526665,C188,traseira,2024-05-03 2000UT,67,1,O1_toros_01-04mai
-45.0,0.03175778030194825,7.127006707749755,C188,traseira,2024-05-03 2000UT,31,1,O1_toros_01-04mai
-40.0,0.026853395616062196,8.200915384543507,C188,traseira,2024-05-03 2000UT,58,1,O1_toros_01-04mai
-35.0,0.030877635620549737,7.288990589962002,C188,traseira,2024-05-03 2000UT,50,1,O1_toros_01-04mai
-30.0,0.03999480069647508,6.07068360068531,C188,traseira,2024-05-03 2000UT,43,1,O1_toros_01-04mai
-25.0,0.06152292189079206,5.178046099564492,C188,traseira,2024-05-03 2000UT,25,1,O1_toros_01-04mai
-20.0,0.06088223998246989,5.189826516858995,C188,traseira,2024-05-03 2000UT,14,1,O1_toros_01-04mai
-15.0,0.18283446490454608,5.000007256126353,C188,traseira,2024-05-03 2000UT,6,1,O1_toros_01-04mai
-65.0,0.02717990878872305,8.11492471248898,C176,frente,2024-05-03 2000UT,1075,1,O1_toros_01-04mai
-60.0,0.028437518242141246,7.805001839638512,C176,frente,2024-05-03 2000UT,1789,1,O1_toros_01-04mai
-55.0,0.025687157059338446,8.527540761576667,C176,frente,2024-05-03 2000UT,1657,1,O1_toros_01-04mai
-50.0,0.03423599049825864,6.730163245584138,C176,frente,2024-05-03 2000UT,350,1,O1_toros_01-04mai
-45.0,0.05947469403361863,5.211183655021956,C176,frente,2024-05-03 2000UT,103,1,O1_toros_01-04mai
-40.0,0.0675350990600047,5.107880889010994,C176,frente,2024-05-03 2000UT,113,1,O1_toros_01-04mai
-35.0,0.07926490980895762,5.040599852982717,C176,frente,2024-05-03 2000UT,92,1,O1_toros_01-04mai
-30.0,0.09559211767937639,5.010412019155758,C176,frente,2024-05-03 2000UT,116,1,O1_toros_01-04mai
-25.0,0.10530121887083453,5.004635996117803,C176,frente,2024-05-03 2000UT,161,1,O1_toros_01-04mai
-20.0,0.11816235549512352,5.0015873876898285,C176,frente,2024-05-03 2000UT,265,1,O1_toros_01-04mai
-15.0,0.15061086498977436,5.000106250819829,C176,frente,2024-05-03 2000UT,271,1,O1_toros_01-04mai
-70.0,0.019772363866969168,10.774790841294365,C176,traseira,2024-05-03 2000UT,76,1,O1_toros_01-04mai
-65.0,0.03442613792634409,6.702933844479994,C176,traseira,2024-05-03 2000UT,785,1,O1_toros_01-04mai
-60.0,0.027798781577445655,7.958351909109775,C176,traseira,2024-05-03 2000UT,1684,1,O1_toros_01-04mai
-55.0,0.023291568250955012,9.30696510019251,C176,traseira,2024-05-03 2000UT,1462,1,O1_toros_01-04mai
-50.0,0.02846953025812835,7.7975295558600815,C176,traseira,2024-05-03 2000UT,554,1,O1_toros_01-04mai
-45.0,0.04946982198141604,5.486126298911001,C176,traseira,2024-05-03 2000UT,252,1,O1_toros_01-04mai
-40.0,0.0612977682417226,5.181418280505871,C176,traseira,2024-05-03 2000UT,195,1,O1_toros_01-04mai
-35.0,0.07382039556958349,5.063913489744405,C176,traseira,2024-05-03 2000UT,132,1,O1_toros_01-04mai
-30.0,0.08491700075656101,5.025343845789804,C176,traseira,2024-05-03 2000UT,139,1,O1_toros_01-04mai
-25.0,0.09915456263892689,5.007738424437601,C176,traseira,2024-05-03 2000UT,142,1,O1_toros_01-04mai
-20.0,0.10144784329952189,5.006391479140681,C176,traseira,2024-05-03 2000UT,131,1,O1_toros_01-04mai
-15.0,0.11146467228314547,5.002773832589962,C176,traseira,2024-05-03 2000UT,153,1,O1_toros_01-04mai
-60.0,0.028019841913917154,7.904424834492238,C196,inteira,2024-05-03 2000UT,42,1,O1_toros_01-04mai
-55.0,0.041581922463447135,5.938140488924578,C196,inteira,2024-05-03 2000UT,50,1,O1_toros_01-04mai
-50.0,0.03888013983856909,6.174903161491761,C196,inteira,2024-05-03 2000UT,37,1,O1_toros_01-04mai
-45.0,0.04649182192782916,5.624773598654903,C196,inteira,2024-05-03 2000UT,38,1,O1_toros_01-04mai
-40.0,0.06384738341820385,5.149165144554132,C196,inteira,2024-05-03 2000UT,26,1,O1_toros_01-04mai
-35.0,0.09485198784659185,5.011139316436113,C196,inteira,2024-05-03 2000UT,34,1,O1_toros_01-04mai
-30.0,0.10413415618447443,5.005109524320603,C196,inteira,2024-05-03 2000UT,37,1,O1_toros_01-04mai
-25.0,0.12017653377871854,5.0014661974231815,C196,inteira,2024-05-03 2000UT,18,1,O1_toros_01-04mai
-20.0,0.08070523378285488,5.036242865824496,C196,inteira,2024-05-03 2000UT,36,1,O1_toros_01-04mai
-15.0,0.10072741718611586,5.006787003924936,C196,inteira,2024-05-03 2000UT,24,1,O1_toros_01-04mai
-65.0,0.025983348276567654,8.441537635618902,C192,frente,2024-05-03 2000UT,15,1,O1_toros_01-04mai
-60.0,0.02267988590158293,9.532197357931624,C192,frente,2024-05-03 2000UT,297,1,O1_toros_01-04mai
-55.0,0.028126810405483225,7.878596547993338,C192,frente,2024-05-03 2000UT,258,1,O1_toros_01-04mai
-50.0,0.032690974332068544,6.967865633535106,C192,frente,2024-05-03 2000UT,203,1,O1_toros_01-04mai
-45.0,0.02789101628700979,7.935708490167544,C192,frente,2024-05-03 2000UT,252,1,O1_toros_01-04mai
-40.0,0.022355224872915563,9.656490140366596,C192,frente,2024-05-03 2000UT,171,1,O1_toros_01-04mai
-35.0,0.06075112254369778,5.1898737001999855,C192,frente,2024-05-03 2000UT,57,1,O1_toros_01-04mai
-30.0,0.06409620405623967,5.143681971025879,C192,frente,2024-05-03 2000UT,33,1,O1_toros_01-04mai
-25.0,0.062362061514930886,5.166028121766587,C192,frente,2024-05-03 2000UT,34,1,O1_toros_01-04mai
-20.0,0.058318555076388535,5.232544941488315,C192,frente,2024-05-03 2000UT,76,1,O1_toros_01-04mai
-15.0,0.05412000723615613,5.329979801393683,C192,frente,2024-05-03 2000UT,86,1,O1_toros_01-04mai
-70.0,0.043722427180970795,5.895513931505005,C192,traseira,2024-05-03 2000UT,14,1,O1_toros_01-04mai
-65.0,0.04016540289710206,6.056347939061101,C192,traseira,2024-05-03 2000UT,150,1,O1_toros_01-04mai
-60.0,0.035656808704440116,6.536944963683134,C192,traseira,2024-05-03 2000UT,163,1,O1_toros_01-04mai
-55.0,0.02973751783252555,7.517008002726582,C192,traseira,2024-05-03 2000UT,95,1,O1_toros_01-04mai
-50.0,0.0299581228668536,7.471159093212252,C192,traseira,2024-05-03 2000UT,64,1,O1_toros_01-04mai
-45.0,0.02655680999496639,8.28093972235853,C192,traseira,2024-05-03 2000UT,143,1,O1_toros_01-04mai
-40.0,0.02242515485697664,9.629433363494256,C192,traseira,2024-05-03 2000UT,175,1,O1_toros_01-04mai
-35.0,0.028983946985103013,7.680138483771709,C192,traseira,2024-05-03 2000UT,119,1,O1_toros_01-04mai
-30.0,0.038102399963569594,6.253572386803558,C192,traseira,2024-05-03 2000UT,87,1,O1_toros_01-04mai
-25.0,0.04690203950177922,5.602115549047298,C192,traseira,2024-05-03 2000UT,87,1,O1_toros_01-04mai
-20.0,0.05166986827451961,5.404700202151419,C192,traseira,2024-05-03 2000UT,92,1,O1_toros_01-04mai
-15.0,0.05330829999095349,5.3530497228211456,C192,traseira,2024-05-03 2000UT,136,1,O1_toros_01-04mai
-60.0,0.016335619515362606,12.689811747457634,C193,frente,2024-05-03 2000UT,28,1,O1_toros_01-04mai
-55.0,0.017270908157333866,12.113220075828206,C193,frente,2024-05-03 2000UT,535,1,O1_toros_01-04mai
-50.0,0.019082041156944847,11.11672783007688,C193,frente,2024-05-03 2000UT,239,1,O1_toros_01-04mai
-45.0,0.02564564187026185,8.539765773010318,C193,frente,2024-05-03 2000UT,33,1,O1_toros_01-04mai
-40.0,0.030815502359017848,7.3008037605481775,C193,frente,2024-05-03 2000UT,10,1,O1_toros_01-04mai
-35.0,0.039121984175975184,6.1514615329260725,C193,frente,2024-05-03 2000UT,9,1,O1_toros_01-04mai
-60.0,0.016714289181517676,12.45116274702024,C193,traseira,2024-05-03 2000UT,44,1,O1_toros_01-04mai
-55.0,0.017736521248864528,11.84250535305462,C193,traseira,2024-05-03 2000UT,381,1,O1_toros_01-04mai
-50.0,0.018959226080093063,11.179651479569824,C193,traseira,2024-05-03 2000UT,203,1,O1_toros_01-04mai
-45.0,0.022814541541589847,9.481624474111142,C193,traseira,2024-05-03 2000UT,55,1,O1_toros_01-04mai
-40.0,0.034948820677850864,6.630351537115488,C193,traseira,2024-05-03 2000UT,11,1,O1_toros_01-04mai
-60.0,0.06140468452911588,5.179857128185441,C209,inteira,2024-05-04 1100UT,60,1,O1_toros_01-04mai
-55.0,0.06699571568488705,5.112859473342649,C209,inteira,2024-05-04 1100UT,210,1,O1_toros_01-04mai
-50.0,0.06731753918742514,5.109859597059014,C209,inteira,2024-05-04 1100UT,100,1,O1_toros_01-04mai
-45.0,0.06608972284568365,5.121689869729539,C209,inteira,2024-05-04 1100UT,119,1,O1_toros_01-04mai
-40.0,0.07609606601701323,5.05285825124659,C209,inteira,2024-05-04 1100UT,139,1,O1_toros_01-04mai
-35.0,0.08460890587841652,5.026003123807499,C209,inteira,2024-05-04 1100UT,176,1,O1_toros_01-04mai
-30.0,0.0926578620142833,5.013296793794719,C209,inteira,2024-05-04 1100UT,168,1,O1_toros_01-04mai
-25.0,0.07854300944870823,5.04322204824369,C209,inteira,2024-05-04 1100UT,100,1,O1_toros_01-04mai
-20.0,0.04446724552861983,5.7389964730692515,C209,inteira,2024-05-04 1100UT,16,1,O1_toros_01-04mai
-60.0,0.0584592844333018,5.229831314479434,C210,inteira,2024-05-04 1100UT,51,1,O1_toros_01-04mai
-55.0,0.05899653083893135,5.219771281968596,C210,inteira,2024-05-04 1100UT,266,1,O1_toros_01-04mai
-50.0,0.054096672610373375,5.330597415145362,C210,inteira,2024-05-04 1100UT,394,1,O1_toros_01-04mai
-45.0,0.07120149169031191,5.079479173579312,C210,inteira,2024-05-04 1100UT,261,1,O1_toros_01-04mai
-40.0,0.06965887875056223,5.090382151143794,C210,inteira,2024-05-04 1100UT,52,1,O1_toros_01-04mai
-35.0,0.05033093620168758,5.452463898288956,C210,inteira,2024-05-04 1100UT,7,1,O1_toros_01-04mai
-60.0,0.05025075844724883,5.455507760241912,C211,inteira,2024-05-04 1100UT,46,1,O1_toros_01-04mai
-55.0,0.038591696567628356,6.203486387832626,C211,inteira,2024-05-04 1100UT,335,1,O1_toros_01-04mai
-50.0,0.035489521044209965,6.558521000024122,C211,inteira,2024-05-04 1100UT,547,1,O1_toros_01-04mai
-45.0,0.03460533942935293,6.677693354114476,C211,inteira,2024-05-04 1100UT,254,1,O1_toros_01-04mai
-40.0,0.04721099945451986,5.586810949691662,C211,inteira,2024-05-04 1100UT,45,1,O1_toros_01-04mai
-35.0,0.04784095123207828,5.556952972084631,C211,inteira,2024-05-04 1100UT,38,1,O1_toros_01-04mai
-30.0,0.04127212605809037,5.962571955636135,C211,inteira,2024-05-04 1100UT,45,1,O1_toros_01-04mai
-25.0,0.03822800778125985,6.240519280506273,C211,inteira,2024-05-04 1100UT,33,1,O1_toros_01-04mai
-20.0,0.04126450457511991,5.963183501966636,C211,inteira,2024-05-04 1100UT,41,1,O1_toros_01-04mai
-15.0,0.044979108014829565,5.706761776556607,C211,inteira,2024-05-04 1100UT,33,1,O1_toros_01-04mai
-60.0,0.06046614616733411,5.194436794590182,C212,inteira,2024-05-04 1100UT,139,1,O1_toros_01-04mai
-55.0,0.0642733678346011,5.141576283019011,C212,inteira,2024-05-04 1100UT,1295,1,O1_toros_01-04mai
-50.0,0.06515185340927225,5.1315821726073025,C212,inteira,2024-05-04 1100UT,245,1,O1_toros_01-04mai
-45.0,0.07413963234523807,5.062218349557887,C212,inteira,2024-05-04 1100UT,17,1,O1_toros_01-04mai
-60.0,0.06356985864005235,5.150124423557104,C213,inteira,2024-05-04 1100UT,45,1,O1_toros_01-04mai
-55.0,0.06713057605952413,5.111579587037101,C213,inteira,2024-05-04 1100UT,682,1,O1_toros_01-04mai
-50.0,0.0737019477038878,5.064537202645084,C213,inteira,2024-05-04 1100UT,220,1,O1_toros_01-04mai
-45.0,0.0692590527153665,5.093552302934498,C213,inteira,2024-05-04 1100UT,14,1,O1_toros_01-04mai
-70.0,0.041151324637658,5.974518364473326,C197,frente,2024-05-04 1200UT,12,1,O1_toros_01-04mai
-65.0,0.030721423223862405,7.3188674619773515,C197,frente,2024-05-04 1200UT,470,1,O1_toros_01-04mai
-60.0,0.03106585987143031,7.2532547482010825,C197,frente,2024-05-04 1200UT,2174,1,O1_toros_01-04mai
-55.0,0.03145243990847555,7.1818229374949,C197,frente,2024-05-04 1200UT,1084,1,O1_toros_01-04mai
-50.0,0.0382865918191161,6.234477820760057,C197,frente,2024-05-04 1200UT,442,1,O1_toros_01-04mai
-45.0,0.04997449291271481,5.466105304810318,C197,frente,2024-05-04 1200UT,243,1,O1_toros_01-04mai
-40.0,0.06393788270051316,5.145590191720264,C197,frente,2024-05-04 1200UT,247,1,O1_toros_01-04mai
-35.0,0.07364023872231938,5.064862270111956,C197,frente,2024-05-04 1200UT,331,1,O1_toros_01-04mai
-30.0,0.08379542393540429,5.027826830078867,C197,frente,2024-05-04 1200UT,307,1,O1_toros_01-04mai
-25.0,0.09696998291829836,5.009282410545783,C197,frente,2024-05-04 1200UT,344,1,O1_toros_01-04mai
-20.0,0.10480888858177043,5.004830155260425,C197,frente,2024-05-04 1200UT,235,1,O1_toros_01-04mai
-15.0,0.11716894674731071,5.001724390690239,C197,frente,2024-05-04 1200UT,157,1,O1_toros_01-04mai
-65.0,0.034821895838556334,6.647687399044738,C197,traseira,2024-05-04 1200UT,361,1,O1_toros_01-04mai
-60.0,0.032172612492091024,7.054733886007011,C197,traseira,2024-05-04 1200UT,1918,1,O1_toros_01-04mai
-55.0,0.028241119134869288,7.851287907685578,C197,traseira,2024-05-04 1200UT,1820,1,O1_toros_01-04mai
-50.0,0.03486081652381041,6.6423522715951595,C197,traseira,2024-05-04 1200UT,328,1,O1_toros_01-04mai
-45.0,0.05048686909616379,5.44664147307242,C197,traseira,2024-05-04 1200UT,118,1,O1_toros_01-04mai
-40.0,0.0739229339306895,5.063352107034058,C197,traseira,2024-05-04 1200UT,65,1,O1_toros_01-04mai
-35.0,0.09571188408341069,5.010314337334619,C197,traseira,2024-05-04 1200UT,46,1,O1_toros_01-04mai
-30.0,0.1100304704001416,5.003126265558048,C197,traseira,2024-05-04 1200UT,50,1,O1_toros_01-04mai
-25.0,0.12432665982091191,5.000949706466816,C197,traseira,2024-05-04 1200UT,47,1,O1_toros_01-04mai
-20.0,0.1282517577224488,5.000684755241516,C197,traseira,2024-05-04 1200UT,47,1,O1_toros_01-04mai
-15.0,0.1254017723329675,5.0008683199434705,C197,traseira,2024-05-04 1200UT,45,1,O1_toros_01-04mai
-60.0,0.02812493164537959,7.879028980881008,C208,frente,2024-05-04 1200UT,43,1,O1_toros_01-04mai
-55.0,0.029261811412651717,7.6188007920154375,C208,frente,2024-05-04 1200UT,172,1,O1_toros_01-04mai
-50.0,0.03971405293508812,6.096028257303633,C208,frente,2024-05-04 1200UT,61,1,O1_toros_01-04mai
-45.0,0.049592927962113606,5.4811653692507125,C208,frente,2024-05-04 1200UT,46,1,O1_toros_01-04mai
-40.0,0.06046106284836745,5.194526906111273,C208,frente,2024-05-04 1200UT,58,1,O1_toros_01-04mai
-35.0,0.07176866277919039,5.075810041870649,C208,frente,2024-05-04 1200UT,17,1,O1_toros_01-04mai
-30.0,0.08234351968696632,5.031405803061998,C208,frente,2024-05-04 1200UT,9,1,O1_toros_01-04mai
-60.0,0.03164763829938276,7.146619580050737,C208,traseira,2024-05-04 1200UT,34,1,O1_toros_01-04mai
-55.0,0.02987671743772054,7.487979483145502,C208,traseira,2024-05-04 1200UT,85,1,O1_toros_01-04mai
-60.0,0.028495356423279515,7.791514685060988,C214,inteira,2024-05-04 1200UT,83,1,O1_toros_01-04mai
-55.0,0.030388058884131548,7.384238510923529,C214,inteira,2024-05-04 1200UT,222,1,O1_toros_01-04mai
-50.0,0.045667096224949404,5.667381141042707,C214,inteira,2024-05-04 1200UT,53,1,O1_toros_01-04mai
-45.0,0.05877094004244289,5.223939431764465,C214,inteira,2024-05-04 1200UT,32,1,O1_toros_01-04mai
-40.0,0.06958533774661929,5.090939314179604,C214,inteira,2024-05-04 1200UT,26,1,O1_toros_01-04mai
-35.0,0.07980435874195917,5.038806564953449,C214,inteira,2024-05-04 1200UT,23,1,O1_toros_01-04mai
-30.0,0.07699572798425519,5.04905014565,C214,inteira,2024-05-04 1200UT,36,1,O1_toros_01-04mai
-25.0,0.09593933673058173,5.010114883298619,C214,inteira,2024-05-04 1200UT,19,1,O1_toros_01-04mai
-20.0,0.1187469152610091,5.0015119139864845,C214,inteira,2024-05-04 1200UT,5,1,O1_toros_01-04mai
-60.0,0.025814366628892107,8.490343524949116,C215,inteira,2024-05-04 1200UT,233,1,O1_toros_01-04mai
-55.0,0.02720681160947009,8.10794917954194,C215,inteira,2024-05-04 1200UT,1069,1,O1_toros_01-04mai
-50.0,0.025357161249723596,8.625893029208513,C215,inteira,2024-05-04 1200UT,333,1,O1_toros_01-04mai
-65.0,0.07279880638408091,5.083973749266904,C216,inteira,2024-05-04 1200UT,8,1,O1_toros_01-04mai
-60.0,0.028885018059492354,7.702325080510912,C216,inteira,2024-05-04 1200UT,75,1,O1_toros_01-04mai
-55.0,0.02764913706223977,7.995474430322426,C216,inteira,2024-05-04 1200UT,263,1,O1_toros_01-04mai
-50.0,0.035384268471501786,6.572250987261467,C216,inteira,2024-05-04 1200UT,257,1,O1_toros_01-04mai
-45.0,0.04635233550777114,5.630341926989075,C216,inteira,2024-05-04 1200UT,148,1,O1_toros_01-04mai
-40.0,0.05394961461532765,5.334672165658919,C216,inteira,2024-05-04 1200UT,101,1,O1_toros_01-04mai
-35.0,0.06517601276610262,5.131317527377421,C216,inteira,2024-05-04 1200UT,55,1,O1_toros_01-04mai
-30.0,0.06715892178566722,5.111316316316765,C216,inteira,2024-05-04 1200UT,61,1,O1_toros_01-04mai
-25.0,0.061572208706284826,5.177398011829299,C216,inteira,2024-05-04 1200UT,38,1,O1_toros_01-04mai
-20.0,0.06894409854522741,5.096045872998352,C216,inteira,2024-05-04 1200UT,36,1,O1_toros_01-04mai
-15.0,0.07120987085095093,5.079477272357407,C216,inteira,2024-05-04 1200UT,22,1,O1_toros_01-04mai
-60.0,0.029595681905911473,7.5469545433184795,C211,frente,2024-05-04 1200UT,16,1,O1_toros_01-04mai
-55.0,0.037285094147601915,6.341926412301357,C211,frente,2024-05-04 1200UT,129,1,O1_toros_01-04mai
-50.0,0.03885194522467043,6.177683882723855,C211,frente,2024-05-04 1200UT,38,1,O1_toros_01-04mai
-45.0,0.03389479739052907,6.780118920542676,C211,frente,2024-05-04 1200UT,36,1,O1_toros_01-04mai
-40.0,0.027940449824474245,7.923812993138782,C211,frente,2024-05-04 1200UT,6,1,O1_toros_01-04mai
-60.0,0.03442788204297029,6.703095215962026,C211,traseira,2024-05-04 1200UT,24,1,O1_toros_01-04mai
-55.0,0.035920929602533146,6.503495232743598,C211,traseira,2024-05-04 1200UT,132,1,O1_toros_01-04mai
-50.0,0.0377149067193677,6.294712274201361,C211,traseira,2024-05-04 1200UT,223,1,O1_toros_01-04mai
-45.0,0.033639958508338286,6.818245475110907,C211,traseira,2024-05-04 1200UT,204,1,O1_toros_01-04mai
-40.0,0.03984781592545457,6.083878763031671,C211,traseira,2024-05-04 1200UT,73,1,O1_toros_01-04mai
-35.0,0.043445143096160536,5.803136003862874,C211,traseira,2024-05-04 1200UT,11,1,O1_toros_01-04mai
-60.0,0.04179224922179124,5.921935096382327,C213,frente,2024-05-04 1200UT,18,1,O1_toros_01-04mai
-55.0,0.04595380977500089,5.651624524078871,C213,frente,2024-05-04 1200UT,401,1,O1_toros_01-04mai
-50.0,0.04381224244198545,5.778938784400699,C213,frente,2024-05-04 1200UT,224,1,O1_toros_01-04mai
-60.0,0.039792718516773115,6.088866781319545,C213,traseira,2024-05-04 1200UT,31,1,O1_toros_01-04mai
-55.0,0.03950898299360654,6.114919591602605,C213,traseira,2024-05-04 1200UT,356,1,O1_toros_01-04mai
-50.0,0.04720776457221851,5.586969247025546,C213,traseira,2024-05-04 1200UT,214,1,O1_toros_01-04mai
-45.0,0.048175974444714234,5.5416012442666815,C213,traseira,2024-05-04 1200UT,38,1,O1_toros_01-04mai
-65.0,0.022949106481526572,9.431663865339674,C197,frente,2024-05-04 1300UT,96,1,O1_toros_01-04mai
-60.0,0.02418297977053563,8.998632237540848,C197,frente,2024-05-04 1300UT,472,1,O1_toros_01-04mai
-55.0,0.02738783431851209,8.06141861210507,C197,frente,2024-05-04 1300UT,290,1,O1_toros_01-04mai
-50.0,0.035321029929326286,6.580558429338172,C197,frente,2024-05-04 1300UT,153,1,O1_toros_01-04mai
-45.0,0.04251413694906958,5.867991023277723,C197,frente,2024-05-04 1300UT,120,1,O1_toros_01-04mai
-40.0,0.043543431151951445,5.797433067488284,C197,frente,2024-05-04 1300UT,102,1,O1_toros_01-04mai
-35.0,0.05402664232684025,5.332553835275121,C197,frente,2024-05-04 1300UT,86,1,O1_toros_01-04mai
-30.0,0.07257067011616428,5.070933716664486,C197,frente,2024-05-04 1300UT,86,1,O1_toros_01-04mai
-25.0,0.09123147546253288,5.01497528829909,C197,frente,2024-05-04 1300UT,100,1,O1_toros_01-04mai
-20.0,0.1075532041162975,5.003842739988996,C197,frente,2024-05-04 1300UT,123,1,O1_toros_01-04mai
-15.0,0.11441581116654506,5.002169133283585,C197,frente,2024-05-04 1300UT,128,1,O1_toros_01-04mai
-60.0,0.021550678021853044,9.979390761515702,C197,traseira,2024-05-04 1300UT,595,1,O1_toros_01-04mai
-55.0,0.020833010635648134,10.286271421092696,C197,traseira,2024-05-04 1300UT,495,1,O1_toros_01-04mai
-50.0,0.023834728621547167,9.117408152255233,C197,traseira,2024-05-04 1300UT,168,1,O1_toros_01-04mai
-45.0,0.028204484899179552,7.860046116972037,C197,traseira,2024-05-04 1300UT,58,1,O1_toros_01-04mai
-40.0,0.04082697052252656,5.998950389345288,C197,traseira,2024-05-04 1300UT,25,1,O1_toros_01-04mai
-35.0,0.06231507460379158,5.166672327969634,C197,traseira,2024-05-04 1300UT,19,1,O1_toros_01-04mai
-30.0,0.06946919987741168,5.09441287837083,C197,traseira,2024-05-04 1300UT,16,1,O1_toros_01-04mai
-25.0,0.09512766202063269,5.010822718529306,C197,traseira,2024-05-04 1300UT,19,1,O1_toros_01-04mai
-20.0,0.10457876573962371,5.004923812875022,C197,traseira,2024-05-04 1300UT,20,1,O1_toros_01-04mai
-15.0,0.11808073453993359,5.001598425030978,C197,traseira,2024-05-04 1300UT,24,1,O1_toros_01-04mai
-60.0,0.04017704419854261,6.055340540420536,C217,inteira,2024-05-04 1300UT,88,1,O1_toros_01-04mai
-55.0,0.027265717418002752,8.092732154031374,C217,inteira,2024-05-04 1300UT,294,1,O1_toros_01-04mai
-50.0,0.024741989402372617,8.816624189522914,C217,inteira,2024-05-04 1300UT,192,1,O1_toros_01-04mai
-45.0,0.022051702537643398,9.77679661222807,C217,inteira,2024-05-04 1300UT,120,1,O1_toros_01-04mai
-40.0,0.019002966291917323,11.157167542910203,C217,inteira,2024-05-04 1300UT,87,1,O1_toros_01-04mai
