datetime,Jx_muA_m2,Jy_muA_m2,Jz_pA_m2,J_horiz_mag,n_stations_active
2024-08-09 15:30:00,-0.0018412198285984347,0.0062044259878157,-26.70136344499687,0.006471861578827755,10
2024-08-09 15:45:00,-0.0016101291822700305,0.0067353494120688286,-26.051779233510526,0.006925131600645108,10
2024-08-09 16:00:00,-0.0011543336874101685,0.00662277449738616,-23.615227063356812,0.006722620642660008,10
2024-08-09 16:15:00,-0.0007978179719803336,0.006606015332847294,-22.427027384824832,0.006654017740750948,10
2024-08-09 16:30:00,-0.00043548369480786404,0.006538237273084063,-21.146209607887066,0.006552724066187224,10
2024-08-09 16:45:00,-7.215958572295667e-05,0.00626660218258161,-20.724839524943597,0.0062670176256771695,10
2024-08-09 17:00:00,0.00035795773872119603,0.006109605997883058,-19.534809772289016,0.006120083266760268,10
2024-08-09 17:15:00,0.0009824573797556694,0.005889856497187482,-19.135848286647025,0.0059712337134379505,10
2024-08-09 17:30:00,0.0012865098844597773,0.005466857018417345,-19.026897681766105,0.005616193848384482,10
2024-08-09 17:45:00,0.0020276159760789026,0.004631895984432264,-17.984084719214785,0.0050562522639846725,10
2024-08-09 18:00:00,0.0024090990676439825,0.002927364195062444,-15.89125984742438,0.0037912029025438214,10
2024-08-09 18:15:00,0.002658558855491304,0.0013830799908929588,-13.397865832435189,0.0029968058744803106,10
2024-08-09 18:30:00,0.0028124398826627653,0.0007552238285384095,-10.56317951677323,0.0029120750547993028,10
2024-08-09 18:45:00,0.002942412619753706,0.0002604746832084608,-8.299126333101734,0.0029539192753828625,10
2024-08-09 19:00:00,0.002559964781570202,-0.0005930115325226555,-4.9197861951260915,0.002627752340039799,10
2024-08-09 19:15:00,0.0024492719338050062,-0.0010093206817623455,-3.7091846138493914,0.0026490868699153907,10
2024-08-09 19:30:00,0.002468959029188117,-0.0013534530407261723,-2.064888607337646,0.0028155983060906345,10
2024-08-09 19:45:00,0.00248064649605448,-0.0011140216893533864,-0.4835385669542174,0.002719310824958622,10
2024-08-09 20:00:00,0.001981073450663366,-0.0012694783611202254,1.316651774020098,0.002352918894963392,10
2024-08-09 20:15:00,0.0018388662279616023,-0.0008930110077520282,1.9448000020005385,0.002044235227243681,10
2024-08-09 20:30:00,0.0015597416339547707,-0.0005548414641673802,1.9823070294985723,0.0016554887541301209,10
2024-08-09 20:45:00,0.0012438664595043553,-4.2632769481088976e-05,1.6502388692690964,0.0012445968512387968,10
2024-08-09 21:00:00,0.0009333618158839497,0.00010203446576612504,1.0843958205078947,0.0009389224204130831,10
2024-08-09 21:15:00,0.0006717582301850462,0.0005335048172901487,0.7694166259488926,0.0008578382772371144,10
2024-08-09 21:30:00,0.0005961497196713916,0.00021832154395384445,0.11452044013483624,0.0006348691084142221,10
2024-08-09 21:45:00,0.0005472810396354781,0.0006535327203241247,-1.2481114449136579,0.0008524209950949944,10
2024-08-09 22:00:00,0.0005717359150068602,0.0007873327733593122,-2.311265423269623,0.0009730235621578738,10
2024-08-09 22:15:00,0.0007447141306319396,0.0003397575281238913,-3.4756037270263174,0.0008185562377013214,10
2024-08-09 22:30:00,0.0006712411854730312,0.00011464811478579604,-3.7889642251632853,0.000680961760526373,10
2024-08-09 22:45:00,0.00033998346015031626,-4.3291669225609874e-05,-3.2168949815959067,0.0003427286416395941,10
2024-08-09 23:00:00,0.0003770150011165558,-0.00034211082977235436,-2.013276711974961,0.000509097368795445,10
2024-08-09 23:15:00,0.00034928756738719104,-0.0006376540012032691,-0.8257198892874075,0.0007270518757157568,10
2024-08-09 23:30:00,0.00034178781138555605,-0.0005267034327401543,-0.5613872067922551,0.0006278816879572063,10
2024-08-09 23:45:00,0.00017567154395671013,-0.0005972745138960057,-0.49971900323120166,0.0006225731573926427,10
2024-08-10 00:00:00,0.00012326343738369488,-0.0006414127978545201,-0.1524866579035176,0.0006531494869072528,10
2024-08-10 00:15:00,0.0008755318421666555,-0.000382568621747453,1.2038137352069345,0.0009554657277963889,10
2024-08-10 00:30:00,-4.4804119183895825e-05,-0.0005952778647400445,0.30916824113360686,0.0005969615945312658,10
2024-08-10 00:45:00,-2.1688267532443024e-05,-0.0007173878829471758,0.6425974496348357,0.0007177156509008213,10
2024-08-10 01:00:00,-3.845063303203491e-05,-0.0006768774161770751,0.8712140517830914,0.000677968648029625,10
2024-08-10 01:15:00,2.5469854878770664e-05,-0.0007245224052741622,0.9525576949772989,0.000724969950585404,10
2024-08-10 01:30:00,0.00010878181892741031,-0.0007186094908344644,1.2196881591316235,0.0007267964532429448,10
2024-08-10 01:45:00,9.563579003924637e-05,-0.00048598576878578723,1.268996395520641,0.000495306341367384,10
2024-08-10 02:00:00,0.00019799213769437107,-0.00051345119256528,1.515767210656354,0.0005503026564859513,10
2024-08-10 02:15:00,2.2513905733331864e-05,-0.00031800082489149146,1.6618317688780275,0.00031879680140026244,10
2024-08-10 02:30:00,0.00025247379620761765,-0.0003883038744279983,2.1319177517225496,0.0004631661868781877,10
2024-08-10 02:45:00,0.00017055947674271115,-1.5932836249364504e-05,1.9810197756413856,0.00017130204428930933,10
2024-08-10 03:00:00,0.0002636186543421486,8.363878100802992e-06,2.589369453570889,0.00026375130212768675,10
2024-08-10 03:15:00,0.0001592782083558592,0.00016498104603524864,2.6688864961509147,0.00022932137538384277,10
2024-08-10 03:30:00,9.69510037584104e-05,0.0003951415044249176,2.6955692088274605,0.00040686153129652165,10
2024-08-10 03:45:00,0.0001606596706161594,0.000519806280402725,2.9141398782076817,0.000544068101351852,10
2024-08-10 04:00:00,0.00011067018278041064,0.000528071778249939,3.406917405397477,0.0005395439670135348,10
2024-08-10 04:15:00,7.151616320800723e-05,0.000576645377651757,3.761109201218259,0.0005810632092699827,10
2024-08-10 04:30:00,0.00015686402028861182,0.0006747832289226482,4.271173910402398,0.0006927761015626773,10
2024-08-10 04:45:00,0.0001777790328810888,0.0007451947139207316,4.6721225396080595,0.0007661073985986144,10
2024-08-10 05:00:00,0.00020819380231892987,0.0009365244127273371,5.424509832811523,0.0009593865930678297,10
2024-08-10 05:15:00,0.00023858108717133932,0.0008952637100697803,6.250997090964101,0.0009265085243664873,10
2024-08-10 05:30:00,-7.581509115742665e-05,0.0013007506412218799,6.059552446909744,0.001302958233669192,10
2024-08-10 05:45:00,-0.000440974610546162,0.0015133022623727683,5.6128804881094565,0.0015762431108331222,10
2024-08-10 06:00:00,-0.00042999387352980517,0.001270462759163916,5.088710654005399,0.0013412570050872264,10
2024-08-10 06:15:00,-0.0004454250586334769,0.0012473133692988442,5.109452285460277,0.001324459936763008,10
